Charge,Count,Percent,Category(1 violent or 0 non violent)
8103(I) WI-FIREARM/ETC RSTRCTN:MNTL W/I 5 YR,10.0,1.813556589e-06,0
597S PC-ABANDON DOG OR CAT,10.0,1.813556589e-06,0
528 PC-MARRY UNDER FALSE PERSONATION,10.0,1.813556589e-06,0
22974 BP-RET PURCHASE INVOICE VIOLATION,10.0,1.813556589e-06,0
499B.1 PC-CONV 499B W/PR JL FOR VEH THFT/USE,10.0,1.813556589e-06,0
3801.6 FG-POSS SKIN/ETC OF NONGAME BIRD,10.0,1.813556589e-06,0
3550(A) LC-EMPLOYER FAIL POST NOTICE INSUR,10.0,1.813556589e-06,0
11713 VC-UNLAWFUL ACTS BY DEALER/ETC,10.0,1.813556589e-06,0
CONV 647A PC/NO ARREST PRINTS RECEIVED CII,10.0,1.813556589e-06,0
556(A)(4) IC-PREPAR/ETC FLSE DOC FOR INS CLAIM,10.0,1.813556589e-06,0
23108 VC-DUI ANY DRUG,10.0,1.813556589e-06,0
266H PC-PIMPING FOR PROSTITUTE UNDER 16,10.0,1.813556589e-06,0
640.5(B)(1) PC-GRAFFITI:GOVT FACILITY/VEH:PR,10.0,1.813556589e-06,0
640.8 PC-GRAFFITI/ETC:FREEWAY/ETC,10.0,1.813556589e-06,0
626.95(A) PC-WPN POSS PROHIBITED GROUNDS,10.0,1.813556589e-06,0
CONV 11359 H&S/NO ARREST PRINTS RECEIVED CII,10.0,1.813556589e-06,0
266B PC-TAKE PERSON FOR ILLICIT RELATIONS,10.0,1.813556589e-06,0
21718(A) VC-STOP/PARK/LEAVE VEHICLE ON FREEWAY,10.0,1.813556589e-06,0
11320 BP-APPRAISE FED REAL ESTATE:NO LIC,10.0,1.813556589e-06,0
PROPERTY DAMAGE,10.0,1.813556589e-06,0
653H(A)(1) PC-TRANSF SOUND RECORDING:SELL/ETC,10.0,1.813556589e-06,0
21205 VC-FAIL OPERATE BIKE W/AT LEAST 1 HAND,10.0,1.813556589e-06,0
31500 PC-MFG/SALE/POSS UNCONVENTIONAL PISTOL,10.0,1.813556589e-06,0
4051 BP-UNREG PERSON MFG/ETC PRESCRIPTION/ETC,10.0,1.813556589e-06,0
24604 VC-NO LAMP/FLAG/ETC:EXTENDED LOAD VEH,10.0,1.813556589e-06,0
330B(1) PC-KEEP SLOT MACHINE,10.0,1.813556589e-06,0
519.2 PC-EXTORTION BY THREAT:ACCUSE OF CRIME,10.0,1.813556589e-06,0
8804 VC-REG/ETC VEH IN FOREIGN JURISDICTION,10.0,1.813556589e-06,0
PROSECUTOR ORDERED APPEARANCE,10.0,1.813556589e-06,0
653H(A)(1) PC-TRANSF SOUND RECORD:INT:SELL/ETC,10.0,1.813556589e-06,0
538D(B) PC-MAKE/ETC ID/ETC:IMPERSONATE POLICE,10.0,1.813556589e-06,0
290.01(A) PC-FT REG:EMP/ETC FT REG WITH UNV PD,10.0,1.813556589e-06,0
597.5 PC-POSSESS/TRAIN/ETC FIGHTING DOG,10.0,1.813556589e-06,0
18 1073 US-UNLAWFUL FLIGHT AVOID PROSECUTION,10.0,1.813556589e-06,0
871(B) WI-MINOR ATT ESC/ESC CO FAC W/FORCE/ETC,10.0,1.813556589e-06,0
2117.5 UI-FALSE/FRAUDLENT/UNFILED TAX RETURN,10.0,1.813556589e-06,0
4535 PC-FURNISH ESCAPE EQUIPMENT,10.0,1.813556589e-06,0
653L(A) PC-ANNOYING/ETC CALLS TO 911,10.0,1.813556589e-06,0
FORGE & UTTER FORGED DOCUMENT/INSTRUMENT,10.0,1.813556589e-06,0
12651(D) PC-MINOR -16 POSS STUN GUN:NO CONSENT,10.0,1.813556589e-06,0
7520 BP-ENGAGE IN BUSINESS W/OUT LICENSE,10.0,1.813556589e-06,0
487A(B) PC-GRAND THEFT:CARCASS PORTION,10.0,1.813556589e-06,0
136.1(C)(3) PC-PRVNT/DISUADE WIT/VICT:PR CONV,10.0,1.813556589e-06,0
19574 BP-ENTER HORSRACE INCLOSURE AFTER EXCLSN,10.0,1.813556589e-06,0
115.3 PC-ALTER/ETC CERT COPY OF OFFICL RECORD,10.0,1.813556589e-06,0
311.6 PC-SING/RECITE OBSCENE MATTER,10.0,1.813556589e-06,0
631(A) PC-UNAUTHORIZED WIRETAPPING,10.0,1.813556589e-06,0
21460(B) VC-SOLID/BROKEN DOUBLE LINES VIOL,10.0,1.813556589e-06,0
368(D) PC-THEFT OF ELDER/DEPENDANT ADULT -$950,10.0,1.813556589e-06,0
502.8(D) PC-POSSESS 10+ PHONES:SELL/AVOID PYMT,10.0,1.813556589e-06,0
641.3(A) PC-COMMERCIAL BRIBERY,10.0,1.813556589e-06,0
593C PC-DAMAGE GAS PIPE OR MAIN,10.0,1.813556589e-06,0
537(A)(2) PC-DEFRAUDING AN INNKEEPER $950+,10.0,1.813556589e-06,0
667.9(A) PC-PR CON:VICTIM O/65 U/14:1YR ENH,10.0,1.813556589e-06,0
107 PC-ESCAPE DETENTION,10.0,1.813556589e-06,0
118.1 PC-PEACE OFFICER KNWLY FILE FALSE RPT,10.0,1.813556589e-06,0
502(B)(2) PC-ACCESS COMPUTER WITH FRAUD INTENT,9.0,1.63220093e-06,0
18 111(A) US-ASLT/RESIST/ETC SPEC OFFICER/ETC,9.0,1.63220093e-06,0
22435.2(E) BP-ALTER/ETC SHOPPING/LAUNDRY CART,9.0,1.63220093e-06,0
4550.1 PC-RESCUE/ATTEMPT RESCUE PRISONER,9.0,1.63220093e-06,0
374.7 PC-LITTER/DUMP WASTE IN WATER/SHORE,9.0,1.63220093e-06,0
27154 VC-GAS TIGHT EXHAUST SYSTEM VIOLATION,9.0,1.63220093e-06,0
632 PC-EAVESDROPPING,9.0,1.63220093e-06,0
275 PC-SOLICIT/SUBMIT TO ABORTION,9.0,1.63220093e-06,0
22810(G)(2) PC-ILL USE TEARGAS/TEARGAS WPN:PO,9.0,1.63220093e-06,0
22980.2(A) BP-SELL TOBACCO W/O LICENSE,9.0,1.63220093e-06,0
483.5(A) PC-MFG/ETC FALSE IDENT DOC,9.0,1.63220093e-06,0
5 100007 CA-CA REG:VIOLATE CURFEW,9.0,1.63220093e-06,0
24607(A) VC-REAR VEH REFLECTOR VIOL,9.0,1.63220093e-06,0
4421 PR-BURN LAND OF ANOTHER W/O PERMISSION,9.0,1.63220093e-06,0
625B(A) PC-TAMPER W/AIRCRAFT,9.0,1.63220093e-06,0
11531 HS-SALE HASHISH,9.0,1.63220093e-06,0
11364.7(B) HS-DRUG PARAPH:SPECIFIC CIRCUMSTANC,9.0,1.63220093e-06,0
207(D) PC-KIDNAP FORCE/FRAUD:INTER/INTRA STATE,9.0,1.63220093e-06,0
24610 PC-MFG/SALE/POSS UNDETECTABLE FIREARM,9.0,1.63220093e-06,0
7026.7 BP-ADVRTISE AS CONTRACTR W/O LICENSE,9.0,1.63220093e-06,0
23102(B) VC-MISDEMEANOR DRUNK DRIVING W/PRIOR,9.0,1.63220093e-06,0
7028(A)(1) BP-CONTRACTING W/O A LICENSE,9.0,1.63220093e-06,0
245(D)(3) PC-ASLT W/MACH GUN/ETC PO/FIREFTR,9.0,1.63220093e-06,0
2102 UI-UNEMPLOYMENT INSURANCE FRAUD O-O-ST,9.0,1.63220093e-06,0
2110 UI-FAIL TO PAY DEDUCTIONS WITHHELD,9.0,1.63220093e-06,0
2118 UI-FAIL TO WITHHOLD/PAY TAXES,9.0,1.63220093e-06,0
12702(B) HS-SELL/ETC DANG FIREWRKS:7500/+ GRN,9.0,1.63220093e-06,0
2001(A) FG-POSS/TAKE WILDLIFE NOT IN SEASON,9.0,1.63220093e-06,0
ARSON,9.0,1.63220093e-06,Property
13002 HS-THROW FLAMING SUBSTANCE FROM VEHICLE,9.0,1.63220093e-06,0
BREAKING & ENTERING(B&E),9.0,1.63220093e-06,0
11362.4(A) HS-SMOKE/INGEST MARIJ PUBLIC PLACE,9.0,1.63220093e-06,0
4461(D) VC-USE VEH DISABLED PLATE:PARKING,9.0,1.63220093e-06,0
193(C)(3) PC-DUI VEH MANSL W/GROSS NEGLIGENCE,9.0,1.63220093e-06,0
666(B) PC-PETTY THEFT:W/PR VIOLENT CONVICTION,9.0,1.63220093e-06,0
11360(B) HS-GIVE/TRNSP/ETC MARIJUANA 28.5-GRAM,9.0,1.63220093e-06,0
490.4(A)(2) PC-ORG RETAIL THEFT:RCV/POSS,9.0,1.63220093e-06,0
189 PC-MURDER,9.0,1.63220093e-06,Violent
1257 WI-ESCAPE:CALIF YOUTH TRAINING SCHOOL,9.0,1.63220093e-06,0
23114(E)(1) VC-TRANSP AGGREGATE UNCVRD:HWY,9.0,1.63220093e-06,0
23114(B) VC-ILLEGAL TRANSPORT AGGREGATE:HWY,9.0,1.63220093e-06,0
CONV 288A PC/NO ARREST PRINTS RECEIVED CII,9.0,1.63220093e-06,0
11418.5(A) PC-THREATS/ETC W/WPN OF MASS DEST,9.0,1.63220093e-06,0
CREDIT CARD/ACCESS CARD OFFENSE,9.0,1.63220093e-06,0
138 PC-WITNESS RECEIVE/ETC BRIBE,9.0,1.63220093e-06,0
384(A) PC-REFUSE RELINQUISH PARTY LINE:EMERG,9.0,1.63220093e-06,0
151(A) PC-ADVOCATE KILL/INJURE PEACE OFFICER,9.0,1.63220093e-06,0
148(D)(1) PC-ATT RMV/ETC PO/ETC F/ARM:SP/CIRC,9.0,1.63220093e-06,0
640(B)(9)(A) PC-BLOCK MOVEMENT:SYSTEM FAC/VEH,9.0,1.63220093e-06,0
36 2.10(B)(10) US-FR:CAMP O/SIDE DES AREA,9.0,1.63220093e-06,0
5200(B) VC-IMPROPER DISPLAY SINGLE LIC PLATE,9.0,1.63220093e-06,0
11917 HS-SELL IN LIEU OF DANGEROUS DRUGS,9.0,1.63220093e-06,0
311.3(A) PC-DEPICT SEXUAL CONDUCT:CHILD UND 14,9.0,1.63220093e-06,0
ROBBERY,9.0,1.63220093e-06,0
537B PC-DEFRAUD LIVERY STABLE OWNER,9.0,1.63220093e-06,0
302(A) PC-DISTURB RELIGIOUS MEETING,9.0,1.63220093e-06,0
311.2 PC-SEND/POSSESS/ETC OBSCENE MATTER,9.0,1.63220093e-06,0
303 PC-HIRE PERSON TO PROCURE LIQUOR SALES,9.0,1.63220093e-06,0
147 PC-INHUMANITY TO PRISONERS,9.0,1.63220093e-06,0
14 4451(A) CA-CA REG:CAMPING VIOLATION,9.0,1.63220093e-06,0
593E(A) PC-UNAUTH CABLE TV INTERCEPT/DECODERS,9.0,1.63220093e-06,0
148.6(A) PC-FALSE REPORT OF PO MISCONDUCT,9.0,1.63220093e-06,0
148.1(B) PC-FALSE BOMB/ETC RPT TO ON DUTY P.O.,9.0,1.63220093e-06,0
1361/2 PC-BRIBE TO DISSUADE WITNESS,9.0,1.63220093e-06,0
6425 LC-VIOL:CAUSE EMPLOYEE DEATH/IMPAIRMENT,9.0,1.63220093e-06,0
637.7(A) PC-INVADE PRIVACY:ELEC TRACK DEVICE,9.0,1.63220093e-06,0
20810(A) PC-MFG/ETC UNDETECTABLE KNIVES,8.0,1.450845272e-06,0
484H(A) PC-GIVE GOODS:ILLEGAL CREDIT CARD,8.0,1.450845272e-06,0
207(C) PC-KIDNAPPING:SPECIFIC CIRCUMSTANCES,8.0,1.450845272e-06,Violent
150 PC-REFUSE TO AID OFFICER IN ARREST,8.0,1.450845272e-06,0
625A PC-INTERFER WITH/GIVE FALSE ALARM,8.0,1.450845272e-06,0
2053 BP-PRACT/ETC MED W/O CERT:RISK GBI/DEATH,8.0,1.450845272e-06,0
20310 PC-MFG/SALE/POSS/ETC AIR GAUGE KNIFE,8.0,1.450845272e-06,0
337 PC-ASK/TAKE BRIBE FROM VIOLATOR,8.0,1.450845272e-06,0
538 PC-REMOVE MORTGAGED PROPERTY,8.0,1.450845272e-06,0
208 PC-KIDNAPPING,8.0,1.450845272e-06,Violent
601(A) WI-CURFEW,8.0,1.450845272e-06,0
667.61(A) PC-FEL SEX OFF:25YRS TO LIFE,8.0,1.450845272e-06,0
601 WI-ALL OTHER JUVENILE,8.0,1.450845272e-06,0
CONV 11360 H&S/NO ARREST PRINTS RECEIVED CII,8.0,1.450845272e-06,0
39002(A) VC-BICYCLE LIC ORDNCE VIOL,8.0,1.450845272e-06,0
264.1(A) PC-RAPE/ETC:CONCERT W/FORCE/VIOL,8.0,1.450845272e-06,Violent
1871.4(A)(4) IC-FALSLY DISCOURAGE BENES CLAIM,8.0,1.450845272e-06,0
264 PC-RAPE,8.0,1.450845272e-06,Violent
653D PC-SELL MINING MACHINERY W/O BILL OF SALE,8.0,1.450845272e-06,0
11358(B) HS-PLANT/CULTIVATE MARIJUANA W/PRIOR,8.0,1.450845272e-06,0
261(A)(7) PC-RAPE:VICT THREATENED ARREST/ETC,8.0,1.450845272e-06,Violent
601(A) WI-MINOR BEYOND PARENTAL CONTROL,8.0,1.450845272e-06,0
288.4(A)(2) PC-SX OFF W/PRIOR ARRANGE MTG,8.0,1.450845272e-06,0
531 PC-FRAUDULENT CONVEYANCES,8.0,1.450845272e-06,0
288A(C)(2) PC-ORAL COP:-14 OR W/FORCE:INJURY,8.0,1.450845272e-06,0
288A(K) PC-ORAL COPULATION:THREAT AREST/DEPORT,8.0,1.450845272e-06,0
11590 HS-REGISTRATION REQUIRED FOR PROBATION,8.0,1.450845272e-06,0
650 BP-UNLAWFUL REFERRAL PATIENT/CLIENT/ETC,8.0,1.450845272e-06,0
12752 HS-POSSESS FIREWORKS ILLEGALLY,8.0,1.450845272e-06,0
330.4 PC-POSSESS/CONTROL SLOT MACHINE/ETC,8.0,1.450845272e-06,0
11371 HS-PRESCRIPTION VIOLATION:INDUCE MINOR,8.0,1.450845272e-06,0
32625(B) PC-SELL/CONVERT TO/ETC MACHINEGUN,8.0,1.450845272e-06,0
30315 PC-POSS ARMOR/METL PENETRAT HNDGUN AMMO,8.0,1.450845272e-06,0
12402 PC-TEAR GAS WEAPON,8.0,1.450845272e-06,0
21951 VC-OVERTAKE VEH STOPPED AT XWALK,8.0,1.450845272e-06,0
SMUGGLE DRUGS/NARCOTICS/MARIJUANA,8.0,1.450845272e-06,0
602(L)(3) PC-TRESPASS:POSTED LAND:TAMPER LOCK,8.0,1.450845272e-06,0
452 PC-POSSESS MATERIAL/DEVICE FOR ARSON,8.0,1.450845272e-06,Property
22405(A) VC-UNSAFE SPEED ON BRIDGE,8.0,1.450845272e-06,0
3039(A) FG-HUNT:UNLAWFUL SALE/ETC CA BIRD/ETC,8.0,1.450845272e-06,0
23253 VC-FAIL OBEY PO AT VEHICLE CROSSING/TOLL,8.0,1.450845272e-06,0
3040 BP-PRACTICE OPTOMETRY W/O REGISTRATION,8.0,1.450845272e-06,0
225 PC-DUELING,8.0,1.450845272e-06,0
31 5316 US-FAIL RPT:IMPORT/EXPORT:MONEY TRANS,8.0,1.450845272e-06,0
457.1(I) PC-FAIL TO REGISTER:ARSON OFFENDER,8.0,1.450845272e-06,Property
2255(B) CC-ALTER/ETC CORP BOOKS/ETC:DEFRAUD,8.0,1.450845272e-06,0
4532(D) PC-ESC:FAIL RETURN JAIL FROM WORK/ETC,8.0,1.450845272e-06,0
23247(B) VC-ASK PRSN TO USE INTERLOCK DEVICE,8.0,1.450845272e-06,0
550(A)(7) PC-SUB CLAIM:UNUSED HEALTH BENES,8.0,1.450845272e-06,0
12085 HS-MFG/ETC EXPLOS PROHIB BY LAW/ETC,8.0,1.450845272e-06,0
21407.1(A) PU-OPR AIRCRAFT:UND DRUG/ALCOHOL,8.0,1.450845272e-06,0
24407(B) VC-LOWBEAM GLARE VIOLATION,8.0,1.450845272e-06,0
708.170(A)(1) CP-FTA ON ORDER OF EXAMINATION,8.0,1.450845272e-06,0
602 WI-JUVENILE/STOLEN VEHICLE,8.0,1.450845272e-06,0
322 PC-AID LOTTERIES,8.0,1.450845272e-06,0
383 PC-SELL ADULTERATED FOOD/ETC,8.0,1.450845272e-06,0
21367(B) VC-DISOBEY CONSTRUCTION TRAFFIC CNTL,8.0,1.450845272e-06,0
11171 HS-PRESCRIBE/ADMINISTER/ETC CONTROL SUB,8.0,1.450845272e-06,0
137 PC-BRIBE TO INFLUENCE TESTIMONY,8.0,1.450845272e-06,0
146B PC-REQ/ETC INFO IN GUISE OF GOVT ENTITY,8.0,1.450845272e-06,0
290.018(H) PC-REG FAIL PRVD PROOF RESID,8.0,1.450845272e-06,0
290.95 PC-FAIL REPORT SEX REG STATUS,8.0,1.450845272e-06,0
29003(A) VC-HITCH/ETC MOUNT VIOLATION,8.0,1.450845272e-06,0
12673 HS-STORE FIREWORKS W/O VALID PERMIT,8.0,1.450845272e-06,0
4422(B) PR-PERSON ALLOW FIRE TO ESCAPE/SPREAD,8.0,1.450845272e-06,0
35111 VC-PASSENGER VEHICLE LOAD VIOLATION,8.0,1.450845272e-06,0
107 PC-ESCAPE:PUBLIC TRAINING SCHOOL/ETC,8.0,1.450845272e-06,0
653W(B)(2) PC-FAIL DISCLOSE ORIGIN:RECORDING,8.0,1.450845272e-06,0
504 VC-TAMPERING W/AUTO,8.0,1.450845272e-06,0
273E PC-SEND MINOR TO IMPROPER PLACE,8.0,1.450845272e-06,0
18 2252 US-SEX EXPLOIT MNR:NET/ETC US/FOREIGN,8.0,1.450845272e-06,0
5150 WI-MENTAL DISORDER 72 HOUR OBSERVATION,8.0,1.450845272e-06,0
36 2.34(A)(1) US-FED REG:DIS CONDUCT:FIGHT/ETC,8.0,1.450845272e-06,0
367D PC-MISDEMEANOR DRUNK DRIVING,8.0,1.450845272e-06,0
522 PC-OBTAIN SIGNATURE BY THREAT,8.0,1.450845272e-06,0
640(B)(3) PC-SMOKE PROHIBIT AREA PUB TRAN SYS,8.0,1.450845272e-06,0
36 4.22(B)(1) US-FR:DRIVE WITHOUT DUE CARE,8.0,1.450845272e-06,0
287(B)(1) PC-ORAL COPULATION W/PERSON UNDER 18,8.0,1.450845272e-06,0
27174.2 SH-CLIMB/TRESPASS ON BRIDGE/ETC,8.0,1.450845272e-06,0
502.8(A) PC-ADV ILLEGAL TELECOM EQUIPMENT,8.0,1.450845272e-06,0
529.2 PC-PERSONATE TO RECORDED DOCUMENT,8.0,1.450845272e-06,0
35784.5(A) VC-TRNSPRT XTRALEGAL LOAD W/O PERMT,8.0,1.450845272e-06,0
499C(B)(1) PC-THEFT OF TRADE SECRETS:STEALS,8.0,1.450845272e-06,0
18 2114 US-ROB MAIL/MONEY/OTHER U S PROPERTY,8.0,1.450845272e-06,0
266I(B) PC-CAUSE/ETC PERSON TO BECOME A PROST,8.0,1.450845272e-06,0
36 2.31(A)(1) US-FR:TRESPASS:ENTER/ETC PROP,8.0,1.450845272e-06,0
25400(C)(6)(A) PC-CCW ON PERSON:LOADED,7.0,1.269489613e-06,0
40519(B) VC-FAIL TO APPEAR:WRITTEN PLEA,7.0,1.269489613e-06,0
11354 HS-MINOR SOLICIT MINOR VIOL CONTROL SUB,7.0,1.269489613e-06,0
21462 VC-ALL TRAFFIC/ETC OBEY SIGNALS,7.0,1.269489613e-06,0
27501(B) VC-TIRE N/CONFORMANCE W/REGULATION,7.0,1.269489613e-06,0
171.5(C)(2) PC-UNLAW POS IN AIRPORT:KNIFE,7.0,1.269489613e-06,0
286(C)(2) PC-SODOMY:-14YRS OR W/FORCE:INJURY,7.0,1.269489613e-06,0
18 1344(1) US-BANK FRAUD:FINANCIAL INST,7.0,1.269489613e-06,
11915 HS-POSSESS DANGEROUS DRUG INJECTION KIT,7.0,1.269489613e-06,0
211 PC-ROBBERY 1ST DEG HOME INVASION IN CONCRT,7.0,1.269489613e-06,0
290.011(D) PC-TRAN FAIL PRVD FORMS INFO,7.0,1.269489613e-06,0
12355(B) PC-POSS BOOBYTRAP DEVICE W/INT TO USE,7.0,1.269489613e-06,0
597.5(A)(3) PC-PERMIT/AID/ETC DOG FIGHT,7.0,1.269489613e-06,0
11154(A) HS-PRESCRIBE/ADMIN/ETC CONTROL SUB,7.0,1.269489613e-06,0
25540 CC-VIO CORPORATE SECURITIES LAW/ETC,7.0,1.269489613e-06,0
193(A) PC-VOLUNTARY MANSLAUGHTER,7.0,1.269489613e-06,Violent
220 PC-ASSAULT:COMMIT LEWD/LASC ACT ON CHILD,7.0,1.269489613e-06,0
1733 IC-THEFT OF FUNDS BY BROKER/AGENT,7.0,1.269489613e-06,0
12403.7(A)(6)(A) PC-TEAR GAS WEAPON VIOLATION,7.0,1.269489613e-06,0
3007 FG-TAKE BIRD/ETC W/O LICENSE/ETC,7.0,1.269489613e-06,0
12600 HS-POSSESS/ETC FIREWORKS W/O PERMIT,7.0,1.269489613e-06,0
2796 BP-PROFESSIONAL PRACTICE VIOLATION,7.0,1.269489613e-06,0
1026.4(A) PC-ESCAPE:MENTAL FACILITY/ETC,7.0,1.269489613e-06,0
374.3(B) PC-DUMP ROCK/ETC:PUB/ETC:COMERCL AMT,7.0,1.269489613e-06,0
21608(A) BP-JUNK DEALER/ETC FAIL KEEP/ETC REC,7.0,1.269489613e-06,0
129 PC-FALSE STATEMENT UNDER OATH,7.0,1.269489613e-06,0
24607(B) VC-REAR REF:VEH MFG/REG A/1-1-65,7.0,1.269489613e-06,0
9884.9(A) BP-ESTIMATE/ETC VIOL:AUTO REPAIR,7.0,1.269489613e-06,0
247(A) PC-SHOOT AT UNOCCUPIED AIRCRAFT,7.0,1.269489613e-06,0
647E(A) PC-OPEN ALCOH BEV POSTED PREMISES,7.0,1.269489613e-06,0
11364.7(C) HS-DEL/ETC DRUG PARAPHERNALIA:MINOR,7.0,1.269489613e-06,Drug
29180(B) PC-MFG/ASSMBL F/ARM DOJ REQ,7.0,1.269489613e-06,0
11380.5(A) HS-FURN/ETC MINOR W/PHENCYCLIDINE,7.0,1.269489613e-06,0
9884.8 BP-INVOICE FRAUD,7.0,1.269489613e-06,0
44015 HS-SMOG STATION ISSUE INVALID/ETC CERT,7.0,1.269489613e-06,0
2945.4(A) CI-FORECLOSURE FRAUD,7.0,1.269489613e-06,0
24952 VC-VIOL VISIBILITY REQUIRE:TURN SIGNAL,7.0,1.269489613e-06,0
20010 PC-KNOWINGLY MFG/SELL/POSSESS BLOWGUN,7.0,1.269489613e-06,0
12072 PC-UNLAWFUL TRANSFER CONCEALABLE FIREARM,7.0,1.269489613e-06,0
87100 GC-PUB OFCL INFL GOVT DECISION FOR GAIN,7.0,1.269489613e-06,0
2353(A) FG-UNDECLARED IMPORT/ETC WILDLIFE,7.0,1.269489613e-06,0
537(C) PC-DEFRAUDING AN INNKEEPER/ETC,7.0,1.269489613e-06,0
290(E) PC-SEX REG:FAIL REG AFTER CUSTODY,7.0,1.269489613e-06,0
INTERFERRING,7.0,1.269489613e-06,0
750(A) IC-OFR/ETC RFND/ETC CLIENT REFERAL/ETC,7.0,1.269489613e-06,0
25189.6(B) HS-ENDANGR:HAZ MAT:TRNS/ETC:SBI/DTH,7.0,1.269489613e-06,0
148.2.3 PC-DELAY/PREVENT EXTINGUISHING FIRE,7.0,1.269489613e-06,0
21712(B) VC-UNLAWFUL RIDING:VEHICLE,7.0,1.269489613e-06,0
550(A)(7) PC-MAKE/ETC FAKE CLAIM:HEALTH BENES,7.0,1.269489613e-06,0
28051 VC-ODOMETER VIO:UNLAWFL ALTERATION,7.0,1.269489613e-06,0
11590(A) HS-REQUIRE REGISTRATION:CONTROL SUB,7.0,1.269489613e-06,0
288A(D)(3) PC-ORAL COP:CNCRT:VIC INCPBL CONSNT,7.0,1.269489613e-06,0
602(R) PC-TRESPASS:SKI IN CLOSED AREA,7.0,1.269489613e-06,0
530.5(D)(1) PC-CONVEY PERS ID WIT DEFRD,7.0,1.269489613e-06,0
262(A)(2) PC-RAPE OF SPOUSE BY THREAT,7.0,1.269489613e-06,Violent
262(A)(3) PC-RAPE:SPOUS UNCON OF NATURE OF ACT,7.0,1.269489613e-06,Violent
NARCOTIC VIOLATION,7.0,1.269489613e-06,0
"23102.5 VC-DUI TOLUENE/POISON,MISDEMEANOR",7.0,1.269489613e-06,0
18730 PC-SELL/ETC/TRANSPORT EXPLO/ETC/DEVICE,7.0,1.269489613e-06,0
11157 HS-ISSUE FALSE PRESCRIPTION,7.0,1.269489613e-06,0
6126(B) BP-AD/PRACTICE LAW PEND SUSPENSION/ETC,7.0,1.269489613e-06,0
502(C)(3) PC-UNAUTH USE/ETC COMPUTER SERVICE,7.0,1.269489613e-06,0
38026.5(B) VC-PROH OPR OFF RD VEH ON HWY,7.0,1.269489613e-06,0
21235(B) VC-OPR MOTR SCOOTR ON HWY W/POST SPD,7.0,1.269489613e-06,0
38506 VC-PASSENGER VIO:AL-TERRAIN VEH:PUB LAND,7.0,1.269489613e-06,0
7152(A) RT-VERIFY/ETC FALSE/ETC TAX RETURN,7.0,1.269489613e-06,0
120305 HS-POSS LIQUOR IN TB HOSPITAL/ETC,7.0,1.269489613e-06,0
MILITARY,7.0,1.269489613e-06,0
4227 BP-FURNISH DANGEROUS DRUG W/O PRESCRPTN,7.0,1.269489613e-06,0
347B PC-MFG/ETC POISONOUS ALCOHOL,7.0,1.269489613e-06,0
21208(A) VC-FAILURE TO RIDE IN BIKE LANE,7.0,1.269489613e-06,0
1001.7 WI-FELON ENTER YOUTH AUTH INST:NIGHT,7.0,1.269489613e-06,0
14 2.00 CA-CA REGS:FISHING METHOD VIOLATION,7.0,1.269489613e-06,0
11190 HS-NOT KEEP RECRD OF CNTRL SUB ISSUE/ETC,7.0,1.269489613e-06,0
3503.5 FG-BIRD O PREY/EGG/ETC:TAKE/DESTROY/ETC,7.0,1.269489613e-06,0
640.5(A)(1) PC-GRAFFITI ON GOVT/ETC PROP,7.0,1.269489613e-06,0
11180 HS-POSS/ETC CNTL SUB BY NONCONFORM PRESC,7.0,1.269489613e-06,0
592 PC-INTERFERE W/WATER CONTROL DEVICE,7.0,1.269489613e-06,0
11104 HS-FURNISH 11100(A) HS SUBSTANCE FOR MFG,7.0,1.269489613e-06,0
531A PC-CONVEY PROPERTY/ETC FRAUDULENTLY,7.0,1.269489613e-06,0
189 PC-MURDER:FIRST DEGREE,7.0,1.269489613e-06,Violent
10500(B) FG-USE/POS PROHIB WEAPON:GAME REFUGE,7.0,1.269489613e-06,0
451.5(A)(1) PC-AGGRAVATED ARSON WITH PRIOR,7.0,1.269489613e-06,Property
18 3401(D) US-VIOLATE PROBATION:MISD CHARGE,7.0,1.269489613e-06,0
21454(C) VC-DRIVER:ENTR/ECT LANE W RED SIGNAL,7.0,1.269489613e-06,0
425 PC-FAIL TO PAY PUBLIC MONEY,7.0,1.269489613e-06,0
192.5(A) PC-VEH MNSL WITH VESSEL W/GROSS NEG,7.0,1.269489613e-06,0
451B(A) PC-PRISONER LOCAL FACILITY START FIRE,7.0,1.269489613e-06,0
11913 HS-ADULT VS MINOR/DANGEROUS DRUGS,7.0,1.269489613e-06,0
12036(B) PC-ALLOW CHILD ACCESS TO FIREARM,7.0,1.269489613e-06,0
266J PC-PROCURE/ETC CHILD UNDR 14 FOR LEWD ACT,7.0,1.269489613e-06,0
1337.2(F) HS-FALSE REPRESENTATION AS A CNA,7.0,1.269489613e-06,0
288A(C)(2) PC-ORAL COPULATION W/MNR UNDR 14,7.0,1.269489613e-06,0
34507.5(A) VC-OPR CARRIER W/O ID NUMBER,7.0,1.269489613e-06,0
261(A)(5) PC-RAPE:VICT BELIEVE PERSN IS SPOUSE,7.0,1.269489613e-06,Violent
288A(C)(3) PC-ORAL COP:FRC/THREAT RETALIATE,7.0,1.269489613e-06,0
21100.3 VC-FAIL TO OBEY TRAFFIC REGULATOR,7.0,1.269489613e-06,0
273.7(A) PC-DISCLS LOCATION DOMES VIOL SHLTR,7.0,1.269489613e-06,0
402 PC-GO TO/STOP AT SCENE OF DISASTER,7.0,1.269489613e-06,0
